date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 18:00:00,"55,99","17,16","5519,53","533,203","413,027","10,2794","1,75747","250,422","250,587","251,807","295,096","306,4","249,752","250,983","539,626","567,596","550,529","545,993","554,554","553,844","517,081","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5565,43","537,628","408,501","10,2774","1,75781","249,697","245,193","251,807","295,096","306,4","249,829","248,939","556,243","566,86","546,837","547,965","553,781","588,256","547,73","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5562,5","534,393","411,343","10,2754","1,75816","250,104","246,72","250,378","295,096","306,4","249,829","247,775","562,549","561,141","551,964","556,656","553,151","600,548","570,766","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5509,77","537,567","400,474","10,2733","1,7585","249,917","249,379","249,181","295,096","306,4","250,115","250,422","569,706","542,051","556,091","550,348","546,377","580,92","572,479","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5422,36","537,201","401,719","10,2713","1,75885","248,61","250,895","248,379","295,096","306,4","249,84","250,093","555,667","533,75","546,458","558,394","557,197","534,098","552,394","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5353,03","544,8","399,976","10,2693","1,75919","248,928","249,159","248,214","295,096","306,4","249,895","249,027","535,623","541,656","552,044","564,723","555,434","525,253","529,657","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5283,69","539,612","399,434","10,2673","1,75954","249,532","245,138","249,005","295,096","306,4","250,049","250,093","543,68","541,6","559,648","554,55","554,526","560,424","542,237","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5287,6","538,818","398,979","10,2653","1,75988","248,61","246,39","249,818","295,096","306,4","249,62","250,137","552,99","532,961","556,385","548,206","559,706","608,703","581,909","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5344,73","538,605","399,565","10,2633","1,76","247,786","249,137","252,334","295,096","306,4","249,532","248,972","551,438","536,584","555,524","540,802","556,238","641,438","616,205","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5368,65","552,582","400,298","10,2613","1,76","248,489","251,686","251,993","295,096","306,4","249,609","248,796","550,362","544,77","555,929","551,072","553,54","591,423","571,013","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5371,09","542,664","388,579","10,2593","1,76","248,522","251,4","251,005","295,096","306,4","249,895","250,093","545,983","553,773","562,402","561,639","552,818","542,224","517,246","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5395,7","528,87","397,559","10,2573","1,76","247,863","249,708","250,214","295,096","306,4","250,192","251,708","552,964","563,235","558,274","551,599","552,43","543,176","507,534","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5429,49","530,701","407,666","10,2553","1,76","247,917","249,741","249,829","295,096","306,4","250,269","250,961","558,044","561,255","547,107","533,122","545,631","559,78","523,258","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5391,6","532,837","408,691","10,2533","1,76","248,071","250,049","249,829","295,096","306,4","250,269","250,269","558,044","558,48","543,33","526,56","541,97","565,66","530,79","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5377,93","551,086","406,597","10,2513","1,76","248,357","249,049","249,543","295,096","306,4","250,269","250,411","561,623","539,331","554,9","547,886","543,042","582,04","553,741","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5387,7","544,25","408,706","10,2493","1,76","248,368","252,51","249,532","295,096","306,4","250,411","250,488","557,694","540,434","551,315","550,991","534,669","594,136","584,034","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5435,74","534,882","408,545","10,2473","1,76","248,005","249,664","248,895","295,096","306,4","250,488","250,488","546,408","546,951","535,156","539,375","535,934","546,39","550,654","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5517,97","539,825","400,474","10,2453","1,76","248,423","248,258","250,082","295,096","306,4","250,345","250,345","532,269","544,206","538,419","549,258","544,586","515,726","510,268","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5568,16","534,668","404,678","10,2433","1,76","248,445","249,093","251,071","295,096","306,4","250,269","250,411","531,569","557,713","540,873","567,053","548,552","545,972","509,964","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5578,13","537,933","405,557","10,2413","1,76","248,148","250,313","251,005","295,096","306,4","249,84","250,345","554,841","565,84","543,06","568,851","550,917","579,8","532,002","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5586,33","540,802","399,902","10,2393","1,76","248,5","250,785","250,928","295,096","306,4","249,895","249,983","560,847","571,729","534,777","549,529","546,868","577,336","548,803","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5602,15","537,384","401,66","10,2373","1,76","248,016","251,993","250,785","295,096","306,4","249,763","250,115","549,586","552,813","547,89","540,997","538,086","569,076","569,714","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5584,18","538,269","396,855","10,2353","1,76","248,346","248,972","250,28","295,096","306,4","249,752","250,126","543,405","551,229","552,284","542,171","533,016","581,732","604,972","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5466,21","540,344","395,83","10,2333","1,76","248,873","249,258","248,906","295,096","306,4","249,829","250,192","552,614","539,107","549,962","556,035","542,437","560,424","584,282","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5344,73","536,011","398,979","10,2313","1,76","248,522","251,06","248,434","295,096","306,4","249,829","249,983","552,839","532,905","549,638","567,089","550,533","504,165","523,592","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5302,93","537,415","395,332","10,2293","1,76","247,863","248,939","250,367","295,096","306,4","249,829","250,115","558,17","537,264","549,26","563,81","556,534","504,414","494,903","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5300,2","545,105","392,49","10,2273","1,76","248,489","251,202","251,367","295,096","306,4","249,972","250,269","559,296","547,49","546,81","547,732","556,18","570,977","520,669","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5304,88","529,846","395,903","10,2268","1,76","248,807","252,839","251,938","295,096","306,4","249,906","250,411","554,941","561,083","552,504","547,224","556,785","625,138","568,232","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5354,49","529,144","391,758","10,2271","1,76","249,159","250,115","250,247","295,096","306,4","250,115","250,06","547,034","566,211","554,525","554,589","548,99","646,842","599,044","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5400,98","526,52","393,618","10,2275","1,76","248,247","248,73","248,17","295,096","306,4","250,269","249,686","545,807","553,521","554,633","551,057","548,824","599,292","559,398","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5421,68","533,569","395,054","10,2279","1,76","247,917","246,302","248,203","295,096","306,4","250,126","249,752","554,516","540,691","554,498","548,05","551,33","547,6","508,275","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5432,62","535,772","392,16","10,2282","1,76","248,751","248,26","250,007","295,096","306,4","250,185","249,829","558,545","549,09","554,12","534,747","555,081","552,193","511,79","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5461,52","531,616","391,172","10,2286","1,76","249,17","250,796","251,191","295,096","306,4","250,137","250,225","556,143","558,928","560,27","525,156","548,798","577,644","543,036","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5480,86","529,663","388,594","10,2289","1,76","248,511","250,225","251,367","295,096","306,4","250,181","250,356","545,232","581,47","557,896","545,31","541,42","602,62","596,116","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5484,38","528,442","394,805","10,2293","1,76","248,599","249,346","251,367","295,096","306,4","250,137","250,005","545,332","558,588","552,284","572,264","546,926","580,108","584,64","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5483,01","534,912","390,527","10,2296","1,76","248,687","247,852","250,972","295,096","306,4","250,181","250,225","542,629","533,442","548,828","571,482","559,922","530,15","522,406","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5491,99","530,396","392,695","10,23","1,76","247,983","250,137","250,708","295,096","306,4","250,4","250,093","548,835","544,882","543,218","561,954","565,65","529,144","507,62","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5498,83","541,504","399,668","10,2303","1,76","248,159","251,323","251,104","295,096","306,4","249,829","249,302","556,042","539,22","535,776","560,94","570,276","581,676","539,068","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5504,1","541,992","398,203","10,2307","1,76","248,511","247,676","251,104","295,096","306,4","249,39","249,478","554,841","542,052","527,032","553,986","569,064","641,042","597,332","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5514,06","532,104","398,613","10,231","1,76","247,983","249,741","249,214","295,096","306,4","249,521","249,829","544,431","548,96","536,638","566,17","566,2","670,278","623,154","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5391,8","531,86","397,441","10,2314","1,76","247,896","251,147","248,071","295,096","306,4","250,005","250,093","540,427","540,462","547,104","568,124","566,53","629,728","573,494","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5404,88","529,907","397,559","10,2317","1,76","248,599","251,455","248,071","295,096","306,4","250,137","250,005","546,533","529,814","550,448","555,858","560,804","571,036","523,726","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5433,59","529,419","404,883","10,2321","1,76","249,214","253,301","248,862","295,096","306,4","250,049","249,829","537,825","532,988","552,608","540,934","558,16","568,012","533,216","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5504,69","530,396","408,984","10,2324","1,76","249,39","254,004","249,39","295,096","306,4","250,049","249,829","530,017","537,52","553,04","533,59","559,04","578,54","547,34","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5548,83","537,72","403,184","10,2328","1,76","249,521","250,444","250,84","295,096","306,4","249,917","249,697","539,326","529,702","551,42","537,106","552,434","599,036","576,806","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5564,26","534,546","399,316","10,2331","1,76","250,4","248,203","251,807","295,096","306,4","249,961","250,005","548,535","537,066","551,312","542,03","545,054","570,364","558,38","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5510,94","536,499","403,008","10,2335","1,76","250,532","245,259","251,675","295,096","306,4","250,049","250,4","559,846","549,866","555,524","542,112","543,07","517,27","516,446","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5487,7","540,649","407,754","10,2339","1,76","250,928","247,983","249,741","295,096","306,4","250,181","250,225","571,157","555,528","555,632","549,69","528,532","523,544","507,726","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5521,09","546,387","406,641","10,2342","1,76","251,895","250,093","248,774","295,096","306,4","250,005","250,313","557,744","551,226","550,232","544,688","521,81","573,052","524,834","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5541,99","534,424","403,301","10,2346","1,76","251,982","250,313","248,95","295,096","306,4","250,093","249,302","543,831","539,332","549,584","534,452","519,494","587,5","541,168","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5525,78","529,175","400,313","10,2349","1,76","252,598","251,323","248,687","295,096","306,4","250,269","248,511","549,236","531,744","555,092","537,814","523,902","551,66","541,498","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5525,39","536,133","400,254","10,2353","1,76","252,993","250,137","250,488","295,096","306,4","250,137","248,774","560,947","530,16","548,51","538,83","532,056","531,836","532,116","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5540,72","533,203","401,426","10,2356","1,76","252,773","249,565","251,279","295,096","306,4","250,181","249,214","566,453","533,898","540,306","535,706","535,91","542,14","530,462","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5534,18","544,8","403,77","10,236","1,76","252,158","248,774","251,191","295,096","306,4","250,005","251,104","559,246","537,746","540,954","545,312","533,704","562,636","538,408","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5415,63","548,584","401,484","10,2363","1,76","252,334","248,335","251,367","295,096","306,4","250,093","251,587","546,833","552,246","539,01","551,638","531,17","566,78","549,328","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5266,6","545,532","401,836","10,2367","1,76","253,081","249,302","251,104","295,096","306,4","250,137","250,752","534,822","558,592","548,832","546,484","531,946","552,332","553,63","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5150,2","543,335","401,426","10,2377","1,76","252,949","248,511","250,005","295,096","306,4","249,785","250,093","537,224","563,578","561,35","551,562","541,862","524,438","543,48","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5128,52","537,72","404,121","10,2391","1,76","252,422","249,346","249,39","295,096","306,4","249,741","249,829","539,927","574,902","565,666","543,674","542,738","523,208","534,874","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5165,92","541,138","401,66","10,2405","1,76","252,51","249,565","248,862","295,096","306,4","249,829","249,961","548,435","589,966","564,586","536,174","536,57","561,404","554,076","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5170,21","542,114","400,605","10,2419","1,76","252,29","250,269","248,774","295,096","306,4","250,093","250,181","566,453","594,614","556,492","547,424","535,8","608,562","596,56","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5211,04","544,556","400,488","10,2433","1,76","252,422","249,434","250,137","295,096","306,4","250,269","250,269","557,244","587,93","553,256","552,656","539,106","586,048","576,034","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5311,23","541,26","397,207","10,2447","1,76","252,949","254,092","250,532","295,096","306,4","250,269","250,4","538,826","554,284","557,03","551,092","541,86","531,718","525,382","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5366,8","533,813","400,195","10,2462","1,76","252,729","249,917","250,796","295,096","306,4","250,4","250,225","531,919","534,462","553,144","571,174","557,058","531,72","510,926","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16",5375,"537,476","407,344","10,2476","1,76","252,729","245,347","250,884","295,096","306,4","250,093","249,521","539,526","538,428","542,462","590,392","574,352","551,548","516,002","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5380,08","536,255","405,762","10,249","1,76","251,982","250,093","250,972","295,096","306,4","249,829","248,906","548,535","542,276","526,602","594,14","586,362","576,188","528,916","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5380,27","536,865","399,844","10,2504","1,76","251,235","250,928","249,565","295,096","306,4","249,961","248,862","552,639","528,906","520,994","569,294","591,32","598,924","572,504","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5376,37","529,663","402,773","10,2518","1,75979","251,147","247,896","248,774","295,096","306,4","250,181","249,346","554,041","522,792","531,026","541,012","586,584","627,938","628,122","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5373,73","542,114","404,648","10,2532","1,75945","251,147","249,521","248,687","295,096","306,4","250,269","250,4","556,743","533,214","542,034","539,296","581,294","648,998","622,659","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5373,05","536,865","402,656","10,2546","1,7591","250,62","249,653","250,356","295,096","306,4","250,137","250,928","546,533","546,126","545,814","540,078",577,"618,08","617,196","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5374,32","524,902","401,953","10,2561","1,75876","250,269","248,511","251,587","295,096","306,4","250,049","250,928","538,525","551,11","546,03","537,89","575,02","594,78",581,"66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5376,27","536,255","408,633","10,2575","1,75842","249,609","250,752","251,455","295,096","306,4","249,917","250,664","531,018","538,876","550,884","539,06","567,088","567,564","553,19","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5379,49","534,668","409,746","10,2589","1,75807","249,697","250,137","251,499","295,096","306,4","249,829","250,752","528,716","524,606","556,712","539,372","553,208","548,076","527,702","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5391,02","534,424","402,422","10,2603","1,75773","250,049","253,872","250,137","295,096","306,4","249,829","250,005","549,736","526,308","557,792","544,22","538,222","556,588","526,376","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5489,16","537,964","400,957","10,2617","1,75738","249,39","251,895","248,511","295,096","306,4","249,829","249,39","567,354","543,414","558,326","542,968","526,434","553,116","517,99","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5516,21","542,847","399,609","10,2631","1,75704","249,214","249,873","248,599","295,096","306,4","250,093","249,39","567,854","542,734","557,68","527,654","512,118","544,268","517,548","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5439,16","533,081","402,773","10,2645","1,7567","249,39","249,214","250,4","295,096","306,4","250,269","249,653","566,052","540,806","560,054","523,982","502,094","544,38","535,202","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5381,45","533,447",405,"10,266","1,75635","248,862","248,071","251,631","295,096","306,4","250,269","250,225","559,146","562,782","560,914","536,094","503,086","547,852","548,338","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5327,25","531,86","403,594","10,2674","1,75601","248,247","250,708","251,279","295,096","306,4","250,137","251,016","548,535","567,994","554,548","544,764","508,7","522,87","532,004","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5300,88","521,606","403,652","10,2688","1,75566","248,862","253,784","251,191","295,096","306,4","250,049","249,653","545,432","570,486","544,406","549,528","516,082","511,218","513,242","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5301,37","525,513","400,488","10,2702","1,75532","248,862","250,444","251,104","295,096","306,4","250,049","248,774","543,931","577,168","538,794","551,326","521,37","550,536","521,192","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5358,59","529,663","398,32","10,2716","1,75497","248,643","249,609","249,478","295,096","306,4","250,049","249,082","549,436","570,824","535,986","553,984","528,642","589,852","543,372","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5525,78","540,527","400,371","10,273","1,75463","248,467","250,005","248,511","295,096","306,4","250,049","249,697","563,65","550,21","538,578","563,36","542,192","570,14","542,93","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5621,19","539,307","404,121","10,2744","1,75429","248,687","252,026","248,379","295,096","306,4","250,049","250,84","567,954","553,038","543,114","555,232","550,89","530,15","533,994","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5663,28","531,616","399,082","10,2759","1,75394","248,95","250,752","248,423","295,096","306,4","249,917","250,84","559,045","550,32","548,616","534,996","559,702","547,512","555,622","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5665,72","528,564","401,133","10,2773","1,7536","248,291","250,313","247,983","295,096","306,4","249,961","250,093","554,641","544,996","550,124","540,468","565,21","597,804","603,842","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16",5629,"531,006","406,875","10,2774","1,75325","247,852","249,126","249,741","295,096","306,4","249,917","250,225","542,429","539,104","555,086","553,204","564,33","606,652","605,164","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5628,52","536,377","402,188","10,2767","1,75291","247,72","249,609","251,279","295,096","306,4","249,958","250,356","546,033","550,092","558,328","548,36","564,44","562,3","550,764","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5634,18","536,935","398,103","10,276","1,75256","248,009","248,165","251,367","295,096","306,4","250,172","250,394","545,175","550,706","556,049","543,36","565,729","536,38","515,106","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5537,6","529,51","398,174","10,2753","1,75222","248,17","246,577","251,609","295,096","306,4","250,269","250,367","533,846","557,199","555,551","547,012","563,175","570,532","549,079","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5361,91","532,349","398,115","10,2746","1,75188","248,434","249,148","250,84","295,096","306,4","250,027","250,389","541,028","561,503","551,528","549,571","553,732","602,648","578,767","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5272,07","530,548","398,335","10,2739","1,75153","248,73","252,378","250,291","295,096","306,4","249,829","249,763","550,587","550,971","546,161","553,301","549,845","569,384","545,388","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5261,04","532,745","402,759","10,2732","1,75119","248,126","252,356","250,247","295,096","306,4","249,708","249,412","568,104","554,625","544,95","551,487","545,88","531,887","516,971","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5229,98","535,461","405,732","10,2725","1,75084","248,357","253,422","249,686","295,096","306,4","249,851","249,489","566,653","573,825","544,653","541,682","542,932","541,968","524,86","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5195,12","528,595","400,635","10,2718","1,7505","248,708","253,411","248,906","295,096","306,4","250,291","249,752","548,81","589,205","553,606","546,135","543,867","577,14","545,991","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5188,09","530,487","401,191","10,2711","1,75015","248,994","253,839","248,269","295,096","306,4","250,367","250,532","545,082","584,929","552,231","559,317","551,193","588,004","563,76","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5199,61","531,708","400,049","10,2703","1,75","248,665","252,543","248,313","295,096","306,4","250,269","250,565","546,083","558,984","552,073","564,275","555,273","565,212","555,703","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5252,05","539,52","394,482","10,2696","1,75","248,555","247,61","250,444","295,096","306,4","250,148","250,269","552,589","535,706","557,9","570,467","566,867","529,842","534,927","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5277,34","535,736","394,453","10,2689","1,75","248,588","248,214","251,906","295,096","306,4","249,928","250,148","560,297","532,081","548,105","568,729","575,647","540,484","544,172","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5328,13","526,123","395,508","10,2682","1,75","248,291","250,488","251,807","295,096","306,4","249,829","250,049","562,549","534,12","540,09","563,28","573,91","563,42","557,83","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5393,55","534,18","395,347","10,2675","1,75","248,17","248,313","251,686","295,096","306,4","249,829","249,928","562,549","546,891","547,807","548,029","576,033","592,372","591,512","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5477,54","536,407","394,57","10,2668","1,75","248,071","246,412","250,378","295,096","306,4","249,829","250,192","556,218","541,764","554,12","545,434","575,647","627,154","623,321","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5595,51","526,459","396,943","10,2661","1,75","248,434","246,676","249,39","295,096","306,4","250,071","250,488","545,807","532,76","556,787","558,674","570,885","601,42","584,01","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5653,32","531,311","398,672","10,2654","1,75","248,851","246,731","249,148","295,096","306,4","250,027","250,488","539,601","544,857","557,193","559,453","571,133","545,523","532,307","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5632,23","537,537","394,922","10,2647","1,75","248,467","250,521","248,95","295,096","306,4","249,708","250,247","538,025","549,753","548,914","549,121","574,878","539,728","516,83","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5595,61","537,567","401,147","10,264","1,75","248,071","250,038","248,95","295,096","306,4","249,851","249,686","551,513","549,58","538,875","535,237","568,244","579,212","542,351","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5615,72","539,276","407,593","10,2633","1,75","248,071","249,027","249,192","295,096","306,4","249,928","249,631","560,071","541,766","539,982","534,063","556,042","619,174","587,512","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5641,28","525,787","401,938","10,2626","1,75","248,555","249,741","250,477","295,096","306,4","249,829","249,95","564,926","541,594","542,385","538,28","544,059","595,737","576,339","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5642,97","511,169","398,979","10,2619","1,75","248,95","251,609","251,246","295,096","306,4","249,829","249,928","558,995","543,04","546,214","540,859","539,326","539,642","520,503","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5591,41","508,423","405,381","10,2612","1,75","249,071","250,521","251,51","295,096","306,4","249,829","250,071","541,003","536,415","552,419","535,237","533,956","536,367","510,099","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5446,09","519,501","402,612","10,2605","1,75","249,049","248,456","251,444","295,096","306,4","249,95","250,269","532,094","535,369","553,229","543,303","530,565",570,"536,777","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5335,94","515,808","398,774","10,2598","1,75","248,829","248,346","249,939","295,096","306,4","250,049","250,148","534,647","534,52","552,797","556,367","529,327","572,212","544,501","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5320,7","507,05","402,422","10,2591","1,75","248,972","247,852","248,346","295,096","306,4","250,17","249,928","546,833","538,286","556,301","547,536","524,07","539,979","531,26","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5330,86","508,087","400,298","10,2583","1,75","249,532","251,356","248,214","295,096","306,4","250,148","249,829","554,591","539,502","558,084","539,665","519,467","526,176","523,977","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5325,78","510,834","396,46","10,2576","1,75","250,071","250,84","250,323","295,096","306,4","249,928","250,071","559,171","532,902","553,499","538,553","515,612","555,496","534,13","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5296,88","511,627","397,251","10,2581","1,75","250,269","249,642","251,686","295,096","306,4","249,95","249,906","562,274","549,528","549,746","542,874","515,997","570,028","548,199","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5281,25","510,254","401,177","10,2595","1,75","250,269","252,136","251,829","295,096","306,4","249,686","250,334","555,442","563,349","546,89","541,253","504,101","553,2","547,646","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5309,38","508,575","399,39","10,2609","1,75","250,631","252,4","251,664","295,096","306,4","249,631","250,444","550,037","556,327","543,168","542,99","509,005","544,072","543,535","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5312,89","514,923","399,316","10,2623","1,75","251,049","252,411","251,609","295,096","306,4","249,829","250,532","545,357","558,476","536,964","551,663","524,565","544,436","538,871","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5293,36","510,498","399,697","10,2637","1,75","251,268","250,247","250,236","295,096","306,4","250,071","250,565","545,933","560,457","537,529","565,899","529,273","551,716","538,291","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5287,11","508,423","398,657","10,2652","1,75","252,213","245,896","248,708","295,096","306,4","249,785","249,906","543,755","562,893","540,576","570,237","541,499","550,792","528,829","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5285,94","506,866","397,705","10,2666","1,75","252,18","247,742","248,511","295,096","306,4","249,752","249,73","539,301","568,219","548,401","558,925","550,89","545,192","516,527","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5285,16","504,12","397,354","10,268","1,75","251,949","251,796","248,269","295,096","306,4","250,17","249,95","538,701","570,483","562,323","543,242","561,274","569,58","542,708","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5283,98","506,256","390,088","10,2694","1,75","252,729","251,719","249,884","295,096","306,4","250,269","250,049","548,76","551,255","560,434","546,974","564,109","605,14","601,36","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5259,77","505,646","399,287","10,2708","1,75","252,762","248,511","251,125","295,096","306,4","250,269","249,928","566,903","531,572","549,076","560,506","563,473","605,42","611,844","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5244,14","514,435","411,401","10,2722","1,75","252,345","248,346","251,169","295,096","306,4","250,269","249,95","567,954","529,647","549,399","563,456","571,051","554,678","555,481","66,21","3,57"
