date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
4/29/2017 13:00,"53,64","19,08","2191,17","537,464","388,507","101,875","173,984","300,068","297,103","301,727","299,566","300,445","301,832","291,553","455,877","449,566","442,366","350,977","359,166","374,155","411,775","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2196,25","535,341","391,002","101,895","174,004","300,146","309,808","302,116","298,426","300,366","293,198","271,369","459,811","437,128","446,041","313,373","319,185","402,317","373,233","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2201,25","544,368","403,836","101,915","174,023","300,317","296,582","300,389","300,317","301,536","302,269","308,526","458,272","429,031","439,257","289,893","306,657","326,611","326,745","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2197,94","545,888","397,967","101,934","174,042","300,111","298,497","297,439","299,927","299,07","296,883","291,042","441,573","445,104","449,485","329,776","300,57","280,244","284,572","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2189,36","542,538","401,629","101,954","174,061","300,31","301,376","298,483","299,899","299,791","294,444","310,143","437,885","447,498","456,241","374,429","309,765","280,604","267,673","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2179,76","545,543","403,071","101,973","17,408","300,001","299,676","301,419","299,744","300,255","304,179","324,051","443,165","457,058","452,067","390,636","332,23","302,267","268,061","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2172,22","544,94","404,372","101,993","174,097","300,165","294,737","300,336","299,839","300,843","299,007","308,555","444,705","451,672","446,673","383,934","357,951","358,83","293,303","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2169,55","544,58","402,559","102,013","174,114","300,366","293,753","298,501","300,013","301,346","296,002","296,274","451,268","442,947","445,917","374,322","373,989","411,155","326,413","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2173,59","546,686","395,281","102,032","17,413","300,366","301,637","297,591","300,186","301,626","305,25","306,281","468,88","436,693","454,107","372,435","370,948","436,274","359,535","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2188,76","545,125","405,271","102,052","174,147","299,526","303,604","302,13","300,36","300,424","306,079","273,993","449,409","448,044","445,042","399,15","383,838","408,546","384,656","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2204,64","547,592","404,742","102,071","174,163","300,252","301,063","301,885","300,06","298,99","297,669","291,115","455,403","451,747","449,471","402,022","389,811","379,102","405,261","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2219,32","551,653","402,431","102,091","17,418","299,914","306,9","302,361","300,134","298,351","292,706","321,026","456,417","449,779","438,06","373,222","383,432","330,216","434,018","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2242,6","550,37","404,688","102,111","174,196","299,76","303,515","299,9","299,98","297,889","303,783","318,41","456,066","457,314","450,527","365,837","371,091","341,196","444,835","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2244,3","548,503","403,692","10,213","174,213","300,63","297,526","298,945","299,619","298,037","302,389","308,177","453,61","450,673","450,562","366,015","365,022","336,635","435,709","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2244,07","546,984","401,921","10,215","17,423","301,528","294,208","298,672","299,424","299,21","298,094","294,966","447,553","438,585","445,765","365,454","365,809","333,457","410,379","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2264,79","547,415","402,955","10,217","174,246","300,908","302,895","298,051","300,045","302,468","304,764","284,884","434,127","432,587","446,146","350,838","377,085","358,762","368,311","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2277,1","550,36","397,778","102,189","174,263","300,549","301,087","300,795","300,146","302,486","305,471","294,094","441,939","450,275","449,067","349,817","373,749","380,723","360,102","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2278,88","550,263","396,654","102,209","174,279","300,243","301,291","302,783","300,146","302,692","301,789","300,042","451,096","462,181","451,22","357,182","369,175","384,79","355,705","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2269,53","545,204","402,927","102,228","174,296","299,936","307,211","302,783","300,146","304,058","293,594","296,096","456,282","459,442","451,592","372,562","366,892","364,673","347,32","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2269,53","546,759","406,625","102,248","174,312","300,236","302,457","300,004","300,146","301,322","303,988","293,038","453,984","444,63","450,467","351,912","353,662","336,097","347,831","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2276,71","547,789","404,904","102,268","174,329","300,148","300,694","299,701","300,146","299,928","306,095","299,763","453,315","438,961","451,325","348,789","347,957","326,36","345,693","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2288,21","548,302","399,48","102,287","174,345","299,778","301,248","301,18","300,146","299,558","302,027","313,261","453,947","439,914","453,595","358,651","347,725","329,895","341,514","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2298,75","548,521","395,281","102,307","174,362","299,521","301,286","301,995","300,163","299,45","298,546","322,199","454,595","442,378","454,81","368,061","348,959","334,327","340,564","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2306,36","547,657","395,593","102,326","174,379","299,676","299,418","300,361","300,241","300,306","297,223","314,339","455,304","450,401","452,134","375,808","355,591","342,062","351,507","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2313,97","546,792","395,904","102,346","174,395","299,832","297,55","298,726","300,319","301,162","295,9","306,479","456,013","458,425","449,459","383,555","362,224","349,798","362,45","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2316,81","545,485","395,612","102,366","174,412","299,851","297,454","297,654","300,291","302,046","295,895","296,75","454,526","460,114","447,827","382,219","367,175","349,404","368,119","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2313,16","543,484","394,378","102,385","174,428","299,657","300,129","297,46","300,097","302,972","297,953","284,095","449,605","451,893","447,827","366,672","369,496","336,292","365,535","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2312,09","542,215","393,439","102,403","174,445","299,501","301,723","297,584","299,833","303,622","299,206","275,648","446,514","445,969","447,959","356,862","371,495","330,299","364,784","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2317,45","544,002","393,296","102,408","174,461","299,608","298,507","299,943","299,083","303,3","296,955","283,58","451,153","447,627","449,011","371,154","373,644","360,626","374,205","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2321,57","545,559","393,026","102,412","174,478","299,696","295,509","302,135","298,492","302,911","294,747","290,734","454,947","449,782","450,239","381,883","374,913","388,915","384,362","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2314,76","544,281","391,187","102,417","174,495","299,542","295,203","302,289","299,871","301,685","293,061","288,282","448,314","458,079","453,626","348,641","365,308","392,04","403,606","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2313,42","546,584","393,177","102,422","174,511","299,785","295,093","300,058","300,167","299,953","298,816","299,129","454,537","458,237","456,794","352,796","353,643","338,955","382,309","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2309,19","549,927","396,434","102,427","174,533","300,041","296,538","297,325","299,997","299,093","304,228","308,467","463,589","453,371","460,888","370,01","341,744","276,991","345,239","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2288,2","549,927","396,644","102,431","174,572","299,567","303,008","297,483","300,313","302,25","293,97","286,688","457,478","446,862","468,639","359,91","333,041","293,484","332,161","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2285,16","550,635","395,999","102,436","174,611","299,742","301,933","299,168","299,983","302,4","301,039","290,024","460,513","442,802","458,985","369,77","350,117","336,917","333,155","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2298,68","550,283","398,497","102,441","17,465","299,87","298,062","300,74","299,594","301,19","305,591","297,522","455,934","446,122","445,559","367,164","360,237","371,199","338,284","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2330,08","548,119","405,976","102,445","174,689","299,729","292,297","301,675","299,312","298,853","301,073","303,598","437,125","459,778","431,786","339,742","352,036","383,51","345,326","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2325,73","548,752","407,189","10,245","174,728","299,742","294,459","301,826","299,599","298,403","299,749","302,858","441,88","457,24","434,892","334,326","347,682","356,765","338,158","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2320,74","549,533","408,538","102,455","174,767","299,783","297,1","301,995","299,992","297,897","298,231","301,903","447,769","454,053","438,756","328,231","342,611","324,818","329,548","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2315,75","550,314","409,887","10,246","174,807","299,824","299,742","302,164","300,385","297,391","296,714","300,947","453,658","450,866","442,62","322,135","337,539","292,871","320,939","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2310,76","551,094","411,236","102,464","174,846","299,865","302,383","302,332","300,779","296,885","295,196","299,992","459,547","447,678","446,485","316,04","332,467","260,924","312,33","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2311,86","555,545","402,885","102,469","174,885","299,907","299,829","302,2","300,95","298,002","293,798","301,942","456,343","439,299","451,342","311,531","327,431","305,701","339,571","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2311,75","555,024","399,345","102,474","174,924","299,7","296,006","302,124","300,004","300,424","295,612","295,741","455,477","447,87","460,171","285,369","289,121","350,97","353,659","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2311,33","552,84","400,325","102,478","174,963","299,524","293,884","301,845","299,121","302,136","297,901","289,389","455,892","459,265","465,486","259,676","254,619","366,022","347,243","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2316,8","556,827","401,418","102,483","175,002","299,831","294,806","299,487","299,736","302,239","297,491","293,182","451,222","453,716","459,697","232,522","246,654","330,748","297,561","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2322,27","560,813","402,512","102,488","175,041","300,139","295,729","297,129","300,351","302,341","297,081","296,975","446,553","448,166","453,907","205,368","238,688","295,474","247,88","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2319,54","560,085","395,386","102,493","17,508","300,146","295,454","300,051","300,217","301,599","294,09","296,772","461,371","445,723","449,371","308,537","289,29","313,582","225,306","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2313,69","560,386","397,316","102,497","17,512","300,063","299,388","301,298","300,146","301,411","296,169","297,379","465,615","451,49","447,288","370,678","330,7","333,406","216,23","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2307,65","560,803","406,351","102,502","175,159","299,945","305,746","300,967","300,072","301,796","302,015","301,592","459,852","461,99","446,924","390,216","361,014","352,904","219,433","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2314,67","554,686","408,868","102,507","175,198","300,103","302,914","300,472","299,443","302,739","302,959","326,915","450,537","455,502","443,834","376,794","377,179","367,738","232,072","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2315,72","554,206","405,644","102,511","175,237","300,073","302,419","299,976","299,636","301,015","299,689","319,553","443,074","450,655","441,525","370,298","385,383","386,892","283,301","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2314,82","555,908","400,196","102,516","175,276","299,971","302,827","299,481","300,146","298,257","294,786","299,534","436,327","446,442","439,518","366,485","390,503","407,72","349,473","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2319,31","555,225","398,191","102,521","175,313","299,757","302,663","299,098","300,279","299,788","295,988","295,845","436,325","446,6","440,323","372,696","395,688","405,858","404,829","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2326,81","553,021","399,113","102,526","175,347","299,518","302,124","298,813","300,126","303,905","300,565","303,194","441,894","450,038","443,528","384,216","398,258","384,327","446,716","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2330,91","553,457","403,096","10,253","175,382","299,832","302,124","298,656","299,973","301,861","293,491","298,32","451,92","453,28","449,318","374,434","375,798","339,05","438,822","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2327,98","554,502","401,082","102,535","175,416","300,256","297,959","298,828","299,598","298,834","298,262","297,179","453,696","457,931","460,753","358,234","359,682","312,264","435,615","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2319,35","556,997","392,501","102,542","175,451","299,63","300,951","302,538","299,59","299,59","299,636","293,003","451,583","452,86","458,437","357,123","355,969","298,21","401,682","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2304,42","559,36","399,759","102,558","175,485","299,12","297,549","302,368","300,27","300,27","293,342","300,998","455,845","451,106","450,083","357,727","353,411","333,33","368,791","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2302,73","554,102","396,488","102,575","17,552","299,182","300,961","301,405","300,232","301,574","299,03","299,306","456,445","448,438","450,883","367,592","358,432","367,686","346,978","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2303,4","556,976","396,279","102,592","175,554","299,619","302,318","299,822","300,217","301,993","300,834","295,894","456,285","443,454","450,764","371,705","365,033","390,38","340,607","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2303,75","570,346","401,804","102,608","175,589","300,348","299,939","297,837","300,342","301,233","295,65","292,36","455,426","436,859","447,665","366,186","371,762","398,548","351,209","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2289,71","561,574","405,594","102,625","175,623","299,875","300,25","300,68","299,711","300,917","292,966","289,834","441,759","455,989","443,4","339,799","371,367","392,913","373,413","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2285,16","553,77","402,288","102,642","175,658","300,006","300,562","301,884","299,189","300,109","298,787","296,905","429,669","462,754","441,648","345,336","376,218","381,024","393,265","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2284,47","548,664","397,135","102,659","175,692","300,196","302,136","301,339","298,999","299,37","304,877","304,915","424,641","461,435","444,703","348,119","368,218","359,427","400,81","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2281,69","551,251","399,204","102,675","175,726","299,42","308,189","297,77","299,775","299,836","295,409","297,62","441,61","455,433","459,948","279,138","304,413","315,514","369,241","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2281,25","553,538","396,533","102,692","175,761","299,652","303,734","297,583","299,927","300,696","296,119","295,807","450,482","438,396","456,324","241,696","266,528","325,864","351,468","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2281,25","553,193","397,785","102,709","175,795","300,05","299,336","299,113","299,865","301,245","299,631","293,98","453,88","433,905","453,986","224,954","243,864","326,704","327,767","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2281,25","549,396","405,884","102,725","17,583","300,341","298,465","301,847","299,72","301,245","303,579","290,336","452,558","449,954","459,579","225,764","233,205","296,9","291,541","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2289,56","550,153","398,225","102,742","175,864","300,065","296,13","299,646","299,707","298,987","301,404","301,702","456,9","465,042","448,236","196,605","228,451","311,622","251,077","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2283,7","552,322","394,986","102,759","175,876","299,98","296,003","298,716","299,761","298,753","300,045","303,691","453,947","464,638","444,155","183,203","235,768","328,365","231,497","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2272,66","555,394","395,6","102,775","175,871","300,072","297,57","298,9","299,853","300,135","299,492","298,07","445,341","452,286","446,191","183,203","251,937","345,041","229,183","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2277,66","557,861","396,396","102,792","175,866","300,101","298,904","299,003","300,063","301,411","298,715","293,691","440,149","443,844","448,087","186,105","266,252","357,937","228,311","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2279,07","557,861","397,933","102,809","175,861","299,871","299,288","298,772","300,754","302,257","297,025","294,382","448,9","451,371","449,408","200,859","272,993","355,391","233,328","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2257,46","557,861","399,47","102,826","175,856","299,64","299,672","298,541","301,446","303,102","295,334","295,074","457,652","458,898","450,729","215,612","279,735","352,844","238,345","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2245,05","557,861","400,358","102,842","175,851","299,634","298,683","298,291","301,904","303,175","296,54","297,642","460,741","462,771","452,667","224,91","291,254","348,951","246,017","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2251,93","557,861","399,97","102,859","175,846","300,07","294,993",298,"301,904","301,731","303,438","303,899","452,702","459,463","455,818","223,484","312,165","342,408","258,908","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2259,61","556,433","397,708","102,876","175,841","299,735","298,164","300,006","301,39","301,273","298,52","297,828","457,83","452,462","453,9","225,815","304,594","342,72","275,856","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2270,52","554,647","395,254","102,892","175,836","299,277","301,914","302,178","300,796","300,747","293,096","291,052","463,106","444,226","451,244","229,263","297,277","343,017","295,179","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2299,39","552,05","395,877","102,909","175,831","299,434","302,07","299,529","300,64","299,812","299,796","296,693","449,62","437,799","445,505","241,174","330,084","338,251","303,786","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2317,24","552,575","399,384","102,926","175,826","299,591","303,46","298,3","299,763","300,721","304,18","302,333","451,959","434,506","447,297","284,059","355,4","343,67","309,875","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2316,55","554,64","400,641","102,943","17,582","299,823","303,118","297,872","298,828","301,212","303,903","306,21","459,773","437,796","450,728","338,483","368,047","350,505","317,479","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2283,96","556,347","391,01","102,959","175,815","300,272","295,895","297,573","298,828","297,678","293,76","305,012","459,091","455,227","447,332","378,645","355,72","345,804","333,301","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2285,23","556,641","392,575","102,976","17,581","300,117","294,653","300,814","299,972","299,739","300,531","306,667","448,527","454,619","451,741","393,228","353,602","344,996","340,169","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1563,03","555,549","394,224","102,993","175,805","299,802","295,112","302,044","300,675","300,244","303,137","305,045","440,781","450,136","457,953","388,353","354,914","343,16","343,851","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1,150,313","552,461","392,897","103,016","175,795","299,514","297,069","299,208","300,233","296,984","295,132","301,195","440,308","446,653","462,511","363,53","353,406","338,225","347,138","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","9,439,545","551,45","393,522","103,012","17,579","299,566","298,786","299,091","299,973","297,244","296,068","307,541","440,072","448,396","459,573","363,253","344,41","337,032","350,533","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","737,596","550,438","394,146","103,008","175,785","299,618","300,502","298,975","299,713","297,504","297,005","313,887","439,835","450,139","456,636","362,975","335,413","335,839","353,929","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","5,312,375","549,427","394,77","103,004","17,578","299,67","302,219","298,858","299,453","297,764","297,941","320,232","439,598","451,882","453,698","362,698","326,417","334,646","357,325","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","324,879","547,847","395,686","10,3","175,775","299,664","303,884","298,741","299,312","297,949","299,713","322,59","442,751","450,619","450,41","362,5","316,459","335,597","359,08","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1328,37","544,854","397,328","102,996","17,577","299,515","305,424","298,625","299,466","297,949","303,562","315,048","454,321","441,889","446,252","362,5","304,111","341,875","356,761","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","524,635","548,542","402,579","102,992","175,765","299,366","302,144","301,029","299,985","300,908","298,992","309,552","446,144","443,09","448,971","359,392","325,636","349,268","365,215","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1595,87","552,306","393,982","102,965","175,734","299,581","305,387","301,453","299,88","298,1","304,981","315,292","444,697","445,378","457,141","451,821","394,509","382,605","403,237","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2465,03","548,448","393,21","102,961","175,736","299,834","301,511","299,778","300,806","300,064","299,143","298,604","450,751","448,198","458,42","381,625","379,721","404,413","459,132","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2329,68","556,76","396,034","102,957","175,739","300,203","301,603","298,163","300,668","297,63","300,516","292,38","449,611","447,155","455,027","356,021","363,915","371,124","442,66","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2266,3","557,239","399,909","102,954","175,741","300,366","299,995","298,905","300,145","297,147","299,04","296,64","448,272","448,037","449,977","327,291","344,394","332,067","401,606","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2249,72","548,758","404,206","10,295","175,744","300,375","296,807","301,722","299,184","299,908","293,706","303,69","448,726","454,369","443,602","288,545","324,837","298,788","347,281","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2291,68","549,631","397,705","102,946","175,746","300,533","299,796","302,351","297,768","299,594","299,998","304,162","445,144","446,666","445,147","293,019","341,396","322,441","341,751","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2291,52","551,62","395,372","102,942","175,749","300,484","301,212","302,259","298,712","299,487","304,562","303,915","440,231","434,636","444,671","294,17","339,608","341,05","338,097","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1965,13","553,589","395,642","102,938","175,751","300,236","300,687","301,192","300,334","299,309","306,115","303,656","439,738","428,446","443,423","300,905","326,555","355,122","333,695","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","751,699","553,589","397,501","102,934","175,754","299,669","296,351","298,095","300,192","298,535","300,54","304,585","456,317","449,205","443,043","332,015","307,146","362,622","323,584","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1300,29","553,98","398,914","10,293","175,756","299,675","296,235","298,494","299,771","299,467","297,846","304,339","458,808","451,917","447,576","335,64","302,893","362,246","322,263","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1851,98","554,555","400,478","102,926","175,759","299,951","297,271","299,943","299,219","301,054","295,431","303,718","457,864","450,138","454,354","332,328","302,028","359,607","323,13","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1940,43","555,13","402,043","102,923","175,761","300,227","298,306","301,393","298,667","302,641","293,016","303,097","456,921","448,359","461,133","329,015","301,163","356,969","323,996","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1879,42","556,906","401,1","102,919","175,764","300,213","300,357","301,207","299,611","302,22","295,389","302,936","453,66","447,067","460,425","319,328","311,454","357,585","326,544","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1879,74","559,574","397,97","102,915","175,766","299,942","303,164","299,542","301,858","299,88","302,198","303,296","448,482","446,468","452,769","304,035","331,726","360,783","330,182","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1907,85","557,907","399,643","102,919","175,769","300,16","302,346","300,305","301,203","299,226","303,234","304,333","449,103","448,436","453,974","300,35","333,913","354,388","325,662","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1935,97","556,241","401,316","102,922","175,771","300,379","301,528","301,069","300,549","298,571","304,27","305,369","449,724","450,405","455,179","296,666","336,101","347,994","321,142","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1964,08","554,574","402,988","102,926","175,774","300,597","300,71","301,832","299,894","297,917","305,306","306,405","450,345","452,373","456,385","292,981","338,288","341,599","316,623","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","1991,21","553,108","404,421","102,929","175,776","300,766","300,013","302,55","299,274","297,337","306,112","306,951","450,879","454,034","457,277","289,714","340,216","335,9","312,144","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2005,19","556,165","400,439","102,933","175,779","299,823","302,057","302,236","299,431","298,437","301,711","296,419","449,447","448,767","451,101","295,862","336,275","345,917","308,592","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2048,65","557,357","400,022","102,937","175,781","299,487","302,409","301,487","299,562","299,353","299,06","294,158","450,133","448,266","450,772","339,725","358,686","350,542","315,535","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2106,45","557,52","401,572","10,294","175,784","299,487","301,827","300,499","299,678","300,166","297,375","296,457","451,986","450,393","453,667","404,382","395,626","352,195","328,264","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2153,12","557,684","403,122","102,944","175,786","299,487","301,246","299,511","299,795","300,98","295,689","298,755","453,839","452,52","456,562","469,039","432,565","353,847","340,994","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2178,29","557,848","404,672","102,947","175,789","299,487","300,665","298,523","299,911","301,794","294,004","301,054","455,693","454,648","459,457","533,696","469,504","355,5","353,724","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2230,77","551,361","399,21","102,951","175,791","300,338","297,395","298,814","300,352","300,415","304,412","303,16","444,799","459,76","454,996","531,876","441,64","375,159","386,3","64,17","3,01"
4/29/2017 13:00,"53,64","19,08","2284,86","555,742","400,427","102,954","175,794","300,216","300,147","298,978","299,84","300,216","302,881","302,02","447,173","457,596","453,918","515,871","444,017","402,625","430,185","64,17","3,01"
4/29/2017 14:00,"53,64","19,08","2314,03","560,47","401,871","102,958","175,796","300,061","303,087","299,133","299,298","300,061","300,947","300,782","449,993","455,203","452,968","499,64","447,508","430,234","474,287","64,6","3,33"
4/29/2017 14:00,"53,64","19,08","2373,48","564,125","403,179","102,961","175,799","299,927","304,585","299,268","298,97","300,109","299,815","299,748","452,719","451,4","451,845","475,634","442,356","449,401","512,685","64,6","3,33"
4/29/2017 14:00,"53,64","19,08","2388,54","560,702","403,59","102,965","175,801","299,927","296,576","299,268","300,048","301,495","303,973","300,056","454,823","438,299","449,576","400,337","380,199","412,892","513,458","64,6","3,33"
5/5/2017 10:00,"53,26","19,58","4063,81","469,971","400,288","101,238","164,981","249,39","254,947","251,635","300,023","300,478","299,401","296,969","427,853","422,815","445,301","358,918","360,427","263,705","356,582","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4055,68","469,971","401,505","101,248","164,859","249,39","250,992","251,787","300,327","296,676","296,359","298,033","386,625","416,541","447,542","364,867","368,052","252,849","334,429","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4083,26","469,971","403,262","101,257","164,738","249,657","248,887","250,339","300,366","300,462","300,376","299,237","434,263","433,286","449,793","342,138","330,554","341,265","346,686","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4086,27","469,401","403,385","101,266","164,616","249,692","248,194","249,321","300,229","301,513","304,659","301,226","473,131","440,926","450,729","321,238","297,625","409,259","360,386","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4052,46","468,276","401,577","101,275","164,494","249,401","249,064","249,17","299,889","297,854","307,495","303,96","483,496","433,211","449,959","308,913","279,96","429,264","368,512","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4045,71","472,076","407,455","101,284","164,373","249,705","252,257","249,17","298,825","301,351","297,917","300,008","484,189","446,534","449,212","317,831","284,533","373,855","351,334","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4053,36","470,41","404,191","101,293","164,251","250,087","251,115","249,299","299,291","302,783","291,931","299,162","465,68","451,66","452,072","335,923","299,979","299,239","316,457","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4063,96","468,14","401,084","101,303","164,129","250,269","248,819","249,39","300,117","303,164","295,237","299,612","445,938","451,426","452,9","359,798","335,781","276,009","290,154","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4066,47","468,14","399,182","101,312","164,007","250,582","247,34","249,599","300,575","302,931","299,793","299,905","437,665","458,159","454,143","371,234","370,649","327,822","287,168","64,95","3,62"
5/5/2017 10:00,"53,26","19,58","4062,86","468,14","396,227","101,321","163,886","250,715","247,741","249,758","300,735","301,698","299,3","300,508","440,275","464,853","456,928","361,725","365,258","380,664","306,117","64,95","3,62"
